# Constructed from biom file
#OTU ID	DS-RE-1	DS-RE-2	DS-RE-3	DS-RE-4	DS-RE-5	DS-RE-6	DS-RL-1	DS-RL-2	DS-RL-3	DS-RL-4	DS-RL-5	DS-RL-6	DS-RS-1	DS-RS-2	DS-RS-3	DS-RS-4	DS-RS-5	DS-RS-6	SB-RE-1	SB-RE-2	SB-RE-3	SB-RE-4	SB-RE-5	SB-RE-6	SB-RL-1	SB-RL-2	SB-RL-3	SB-RL-4	SB-RL-5	SB-RL-6	SB-RS-1	SB-RS-2	SB-RS-3	SB-RS-4	SB-RS-5	SB-RS-6	taxonomy
OTU1419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	5.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU1420	3.0	2.0	1.0	1.0	1.0	0.0	2.0	5.0	1.0	2.0	2.0	3.0	5.0	0.0	4.0	2.0	7.0	4.0	1.0	2.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	3.0	3.0	4.0	1.0	0.0	1.0	4.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae NK3A20 group
OTU1421	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus cookii
OTU1422	0.0	54.0	401.0	0.0	5.0	0.0	9.0	18.0	1.0	4.0	6.0	8.0	9.0	1.0	1.0	5.0	10.0	10.0	5.0	84.0	22.0	0.0	0.0	0.0	15.0	2.0	7.0	0.0	5.0	2.0	15.0	7.0	3.0	0.0	2.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	10.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae NK3A20 group
OTU1424	1.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Senegalimassilia
OTU1425	3.0	4.0	0.0	1.0	1.0	0.0	8.0	2.0	5.0	3.0	0.0	1.0	15.0	16.0	4.0	2.0	7.0	14.0	14.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	2.0	3.0	0.0	2.0	3.0	4.0	15.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured rumen bacterium
OTU1426	2.0	1.0	3.0	1.0	0.0	0.0	2.0	0.0	16.0	1.0	0.0	0.0	4.0	4.0	11.0	0.0	0.0	7.0	6.0	0.0	3.0	3.0	1.0	0.0	7.0	0.0	22.0	16.0	6.0	0.0	2.0	1.0	43.0	32.0	17.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group
OTU1427	1.0	1.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	5.0	4.0	0.0	0.0	1.0	2.0	7.0	8.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	3.0	0.0	4.0	17.0	1.0	3.0	8.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured rumen bacterium
OTU1428	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae
OTU1429	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	20.0	1.0	68.0	0.0	5.0	2.0	28.0	1.0	38.0	0.0	3.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidetes VC2.1 Bac22; o__norank; f__norank; g__norank; s__uncultured rumen bacterium
OTU1430	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	7.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	5.0	d__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Lineage I (Endomicrobia); f__norank; g__norank; s__uncultured rumen bacterium
OTU1431	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001; s__uncultured rumen bacterium
OTU1432	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	19.0	31.0	0.0	0.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	5.0	17.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003; s__uncultured rumen bacterium
OTU1433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium 12; s__uncultured rumen bacterium
OTU1434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales vadinBB60 group; g__norank; s__uncultured bacterium
OTU1435	7.0	11.0	0.0	0.0	0.0	0.0	18.0	7.0	1.0	0.0	8.0	2.0	60.0	149.0	2.0	0.0	3.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
OTU1436	2.0	9.0	0.0	2.0	14.0	0.0	14.0	33.0	2.0	3.0	202.0	13.0	10.0	67.0	1.0	4.0	106.0	73.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	3.0	0.0	2.0	1.0	4.0	8.0	8.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae
OTU1437	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	4.0	1.0	3.0	6.0	2.0	3.0	38.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	1.0	2.0	0.0	1.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium; s__uncultured rumen bacterium
OTU1438	14.0	1.0	0.0	0.0	0.0	1.0	14.0	5.0	1.0	0.0	0.0	16.0	37.0	2.0	2.0	5.0	0.0	11.0	7.0	1.0	5.0	0.0	1.0	0.0	2.0	0.0	6.0	0.0	1.0	0.0	12.0	3.0	14.0	1.0	2.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU1439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank; s__uncultured bacterium
OTU1440	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae
OTU1441	4.0	33.0	1.0	20.0	1.0	2.0	0.0	0.0	4.0	7.0	2.0	1.0	0.0	0.0	7.0	16.0	1.0	2.0	22.0	7.0	12.0	40.0	24.0	99.0	0.0	0.0	2.0	1.0	0.0	10.0	1.0	0.0	1.0	2.0	2.0	19.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010
OTU1442	1.0	0.0	0.0	0.0	0.0	0.0	59.0	56.0	18.0	45.0	22.0	2.0	16.0	2.0	5.0	6.0	69.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	6.0	22.0	2.0	1.0	2.0	11.0	3.0	10.0	1.0	2.0	3.0	7.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Senegalimassilia
OTU1443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank; s__uncultured bacterium
OTU1444	0.0	1.0	0.0	4.0	8.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-001
OTU1445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-014
OTU1446	0.0	0.0	2.0	0.0	1.0	1.0	5.0	23.0	5.0	4.0	25.0	6.0	1.0	13.0	1.0	15.0	46.0	60.0	2.0	4.0	0.0	0.0	4.0	1.0	20.0	20.0	30.0	3.0	81.0	36.0	6.0	32.0	62.0	23.0	124.0	32.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Veillonellaceae UCG-001
OTU1447	1.0	1.0	0.0	1.0	9.0	55.0	0.0	0.0	0.0	17.0	105.0	1467.0	6.0	2.0	1.0	130.0	370.0	1269.0	32.0	3.0	3.0	0.0	60.0	1.0	23.0	0.0	4.0	2.0	108.0	7.0	351.0	21.0	24.0	1.0	634.0	13.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured rumen bacterium
OTU1448	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Eubacterium] ruminantium group; s__uncultured Lachnospiraceae bacterium
OTU1449	2.0	47.0	1.0	2.0	0.0	1.0	1.0	7.0	11.0	1.0	3.0	6.0	1.0	3.0	14.0	8.0	9.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured bacterium
OTU1450	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus lactis
OTU1451	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU1452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus
OTU1453	2.0	2.0	0.0	1.0	1.0	1.0	20.0	30.0	1.0	2.0	15.0	0.0	35.0	12.0	2.0	2.0	13.0	7.0	2.0	14.0	1.0	8.0	5.0	1.0	6.0	4.0	2.0	5.0	0.0	8.0	3.0	0.0	0.0	20.0	1.0	6.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured rumen bacterium
OTU1454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__[Eubacterium] coprostanoligenes group; s__uncultured rumen bacterium
OTU1455	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	4.0	1.0	0.0	4.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	4.0	3.0	0.0	1.0	3.0	1.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae NK4A214 group; s__uncultured bacterium
OTU1456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group
OTU1457	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	29.0	83.0	0.0	1.0	0.0	5.0	6.0	16.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter; s__uncultured bacterium
OTU1458	0.0	0.0	0.0	0.0	1.0	0.0	3.0	7.0	4.0	4.0	8.0	6.0	7.0	6.0	7.0	3.0	15.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	3.0	2.0	4.0	3.0	3.0	4.0	2.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Family XIII AD3011 group
OTU1459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-014; s__uncultured Firmicutes bacterium
OTU1460	27.0	42.0	14.0	1.0	16.0	7.0	36.0	125.0	54.0	1.0	62.0	108.0	44.0	169.0	189.0	18.0	282.0	132.0	26.0	11.0	92.0	11.0	1.0	3.0	24.0	12.0	82.0	56.0	5.0	19.0	70.0	110.0	324.0	95.0	14.0	21.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__Bacteroidales bacterium P59
OTU1461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__[Eubacterium] coprostanoligenes group
OTU1462	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	1.0	20.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	3.0	0.0	0.0	7.0	1.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010; s__uncultured rumen bacterium
OTU1463	2.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	109.0	27.0	38.0	75.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Saccharibacteria; c__Unknown Class; o__Unknown Order; f__Unknown Family; g__Candidatus Saccharimonas; s__uncultured rumen bacterium
OTU1464	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	2.0	5.0	1.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	7.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU1465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidetes BD2-2; o__norank; f__norank; g__norank; s__uncultured rumen bacterium
OTU1466	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	3.0	9.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__[Eubacterium] nodatum group; s__Eubacterium sp. AB3007
OTU1467	3.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	18.0	2.0	16.0	0.0	3.0	0.0	7.0	1.0	29.0	9.0	7.0	1.0	0.0	0.0	4.0	0.0	14.0	0.0	1.0	8.0	3.0	2.0	6.0	1.0	0.0	17.0	34.0	4.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-004; s__uncultured rumen bacterium
OTU1468	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	3.0	5.0	3.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010
OTU1469	8.0	3.0	0.0	2.0	0.0	7.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	3.0	4.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__uncultured
OTU1470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	0.0	0.0	8.0	1.0	0.0	2.0	0.0	2.0	40.0	4.0	0.0	26.0	0.0	4.0	55.0	4.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU1471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__NB1-n; f__norank; g__norank; s__unidentified rumen bacterium RF3
OTU1472	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharopolyspora
OTU1473	15.0	3.0	0.0	18.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	2.0	7.0	9.0	7.0	12.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank
OTU1474	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella
OTU1475	3.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	7.0	1.0	0.0	12.0	10.0	0.0	4.0	22.0	7.0	23.0	19.0	10.0	2.0	24.0	9.0	19.0	71.0	65.0	36.0	66.0	26.0	75.0	93.0	81.0	79.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio 2; s__Butyrivibrio fibrisolvens
OTU1476	3.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	32.0	12.0	7.0	4.0	4.0	3.0	44.0	6.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	25.0	2.0	2.0	34.0	6.0	10.0	16.0	16.0	15.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1; s__Ruminococcus sp. NK3A76
OTU1477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-001; s__uncultured rumen bacterium
OTU1478	3.0	8.0	0.0	0.0	2.0	0.0	2.0	1.0	10.0	3.0	7.0	9.0	5.0	1.0	11.0	8.0	24.0	9.0	1.0	0.0	1.0	5.0	1.0	6.0	4.0	0.0	3.0	9.0	5.0	6.0	23.0	4.0	7.0	7.0	12.0	7.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Incertae Sedis; s__uncultured bacterium
OTU1479	0.0	6.0	0.0	1.0	0.0	0.0	5.0	15.0	0.0	0.0	10.0	4.0	19.0	20.0	4.0	1.0	42.0	12.0	4.0	3.0	0.0	0.0	3.0	0.0	3.0	5.0	0.0	1.0	2.0	0.0	11.0	13.0	1.0	1.0	9.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured rumen bacterium
OTU1480	1.0	0.0	1.0	0.0	2.0	0.0	61.0	1.0	6.0	5.0	112.0	5.0	6.0	2.0	2.0	4.0	6.0	1.0	3.0	14.0	31.0	0.0	0.0	0.0	15.0	246.0	803.0	2.0	9.0	1.0	1.0	48.0	138.0	7.0	7.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured bacterium
